taz1454,job_count,da_15,da_30,da_45,walk_15,walk_30,walk_45,bike_15,bike_30,bike_45,wTrnW_15,wTrnW_30,wTrnW_45
705.0,1059,8820.0,34652.0,337806.0,0,1059.0,1059.0,2087.0,8820.0,17306.0,0,0,0.0
706.0,6547,13602.0,35539.0,416990.0,0,0.0,6547.0,6547.0,14883.0,16997.0,0,0,0.0
707.0,3796,17843.0,60390.0,523581.0,3796,6424.0,7055.0,7055.0,16648.0,17306.0,0,2628,3909.0
708.0,756,17306.0,48770.0,510422.0,756,4552.0,6424.0,7055.0,15367.0,17306.0,0,5668,5668.0
709.0,1872,17843.0,61032.0,544168.0,1872,5668.0,7055.0,7055.0,16648.0,17306.0,0,4552,5833.0
710.0,631,16648.0,47432.0,475285.0,0,631.0,6299.0,8511.0,16648.0,18214.0,0,0,0.0
711.0,397,8820.0,34652.0,328393.0,0,397.0,397.0,2087.0,8820.0,18214.0,0,0,0.0
712.0,1281,23063.0,74278.0,568503.0,0,0.0,1281.0,1281.0,28317.0,32254.0,0,0,8153.0
713.0,658,22353.0,83324.0,604104.0,0,0.0,658.0,658.0,4061.0,32254.0,0,0,0.0
714.0,94,94.0,104895.0,652592.0,0,0.0,0.0,0.0,94.0,1657.0,0,0,0.0
715.0,7307,30937.0,202468.0,918804.0,0,7307.0,7455.0,9421.0,30937.0,49217.0,0,0,0.0
716.0,1177,32864.0,186812.0,887819.0,1177,1846.0,1846.0,15572.0,32864.0,67118.0,0,0,5958.0
717.0,669,52214.0,224212.0,958199.0,669,1846.0,9605.0,15572.0,32864.0,67443.0,0,5289,6970.0
718.0,4334,32864.0,167642.0,723548.0,0,4334.0,4334.0,6180.0,25425.0,34313.0,0,0,0.0
719.0,444,56701.0,225272.0,867799.0,0,444.0,1579.0,3212.0,29488.0,34313.0,0,0,0.0
720.0,1135,32864.0,174710.0,701935.0,0,1135.0,1579.0,1579.0,24458.0,32864.0,0,0,0.0
721.0,1633,57251.0,267852.0,976347.0,0,1633.0,2137.0,15745.0,32864.0,72401.0,0,0,5289.0
722.0,504,82996.0,289782.0,1085018.0,0,504.0,14124.0,16268.0,50765.0,86754.0,0,0,11987.0
723.0,1966,36074.0,241834.0,1048666.0,1966,7255.0,9092.0,19512.0,34313.0,67443.0,0,0,6462.0
724.0,5289,67118.0,243521.0,1048209.0,5289,7255.0,9395.0,16268.0,36074.0,73274.0,0,1173,8379.0
725.0,148,49217.0,290569.0,1123071.0,0,148.0,15529.0,16033.0,34939.0,67443.0,0,0,0.0
726.0,516,73379.0,288803.0,1173220.0,516,819.0,8222.0,8726.0,38737.0,81366.0,0,0,0.0
727.0,303,73379.0,260099.0,1099724.0,303,819.0,6256.0,12789.0,38737.0,87302.0,0,0,0.0
728.0,4063,65593.0,286248.0,1061870.0,0,4063.0,4567.0,11792.0,47607.0,87302.0,0,0,0.0
729.0,3376,79767.0,322564.0,1041170.0,0,3376.0,3376.0,9312.0,59430.0,119272.0,0,0,0.0
730.0,5936,101235.0,501176.0,1334978.0,0,5936.0,10595.0,32339.0,86574.0,117860.0,0,0,17901.0
731.0,111,108228.0,524924.0,1402583.0,111,4659.0,11062.0,15831.0,94855.0,112990.0,0,0,0.0
732.0,4548,120659.0,591149.0,1476551.0,4548,4659.0,15485.0,21114.0,87315.0,112990.0,0,0,4154.0
733.0,4154,123726.0,601911.0,1453918.0,4154,4423.0,10861.0,11785.0,88164.0,110572.0,0,0,4548.0
734.0,1890,98515.0,517678.0,1298731.0,0,1890.0,6044.0,6313.0,75167.0,110336.0,0,0,0.0
735.0,548,95976.0,561279.0,1461846.0,0,548.0,5831.0,23158.0,66223.0,116730.0,0,0,0.0
736.0,8092,66964.0,545236.0,1431067.0,0,8092.0,13375.0,14248.0,65877.0,100607.0,0,0,0.0
737.0,5283,120659.0,616468.0,1515904.0,0,5283.0,14248.0,38581.0,69599.0,118867.0,0,0,325.0
738.0,325,71159.0,538377.0,1417937.0,325,1659.0,14953.0,45292.0,67363.0,103242.0,0,0,5283.0
739.0,7461,81163.0,503113.0,1409960.0,7461,8795.0,12094.0,17226.0,59097.0,113359.0,0,0,19785.0
740.0,1334,81163.0,503068.0,1396797.0,1334,9670.0,13468.0,39626.0,66627.0,113359.0,0,0,25912.0
741.0,550,82499.0,443854.0,1319931.0,550,19785.0,23908.0,36652.0,66536.0,113359.0,0,0,26696.0
742.0,17901,108224.0,510182.0,1364475.0,17901,18451.0,22249.0,35127.0,73820.0,106793.0,0,0,15281.0
743.0,3798,77719.0,388541.0,1278045.0,0,3798.0,23583.0,33130.0,63181.0,93174.0,0,0,0.0
744.0,1525,79685.0,413004.0,1341376.0,1525,1761.0,9222.0,15803.0,58821.0,92828.0,0,0,0.0
745.0,236,70603.0,359394.0,1222500.0,236,1761.0,1761.0,13020.0,58821.0,90938.0,0,0,0.0
746.0,1449,73690.0,431455.0,1362043.0,0,1449.0,8910.0,12317.0,64031.0,97606.0,0,0,0.0
747.0,176,120973.0,820871.0,1372735.0,0,176.0,809.0,10283.0,99210.0,193130.0,0,0,0.0
748.0,281,170613.0,872539.0,1419153.0,281,7147.0,9835.0,10643.0,99604.0,208611.0,0,7814,44825.0
749.0,633,161396.0,898982.0,1423183.0,0,633.0,7956.0,34871.0,91304.0,186086.0,0,596,39144.0
750.0,6866,165731.0,879487.0,1425629.0,6866,7147.0,8095.0,36918.0,99824.0,247502.0,0,27239,38795.0
751.0,19524,102483.0,797333.0,1375302.0,0,19524.0,19524.0,46983.0,89846.0,178223.0,0,0,0.0
752.0,26643,135216.0,925718.0,1471910.0,0,26643.0,27052.0,54891.0,90418.0,188830.0,0,6866,28274.0
753.0,272,136035.0,915209.0,1462516.0,0,272.0,28609.0,29555.0,80798.0,138319.0,0,0,42792.0
754.0,342,104239.0,797769.0,1398440.0,0,342.0,1966.0,5134.0,79585.0,129692.0,0,0,0.0
755.0,1352,114132.0,839710.0,1416107.0,0,1352.0,5134.0,6339.0,82351.0,123258.0,0,555,54737.0
756.0,3168,118497.0,834672.0,1419717.0,0,3168.0,11340.0,19692.0,90274.0,131863.0,0,2149,15368.0
757.0,137,142755.0,931479.0,1493979.0,137,731.0,33673.0,38358.0,89967.0,142508.0,0,4718,41785.0
758.0,594,133037.0,920109.0,1489909.0,594,3102.0,7030.0,57610.0,91450.0,141341.0,0,137,38990.0
759.0,222,135017.0,884975.0,1534086.0,222,1176.0,5250.0,60092.0,97559.0,140945.0,0,0,32393.0
760.0,360,117102.0,869422.0,1541191.0,360,5106.0,17985.0,22415.0,94022.0,118466.0,0,0,17290.0
761.0,2149,108893.0,861406.0,1477895.0,2149,3503.0,9655.0,22022.0,91867.0,118150.0,0,12872,54516.0
762.0,400,107180.0,842077.0,1530032.0,400,4884.0,21245.0,22739.0,94112.0,117044.0,0,11316,52525.0
763.0,1975,107231.0,823306.0,1500354.0,1975,10745.0,20510.0,24884.0,89045.0,118163.0,0,9878,61038.0
764.0,818,129374.0,823475.0,1540316.0,818,4711.0,20635.0,31338.0,97228.0,117795.0,0,0,19269.0
765.0,970,136573.0,833996.0,1549728.0,970,7442.0,18237.0,25788.0,96138.0,114778.0,0,0,17142.0
766.0,302,138904.0,827165.0,1552334.0,302,6473.0,20435.0,24404.0,96492.0,128630.0,0,0,16876.0
767.0,5352,136250.0,829721.0,1523204.0,5352,7661.0,9125.0,27008.0,95494.0,117417.0,0,0,22516.0
768.0,5109,77359.0,593875.0,1460391.0,0,5109.0,6792.0,13976.0,39887.0,119391.0,0,0,0.0
769.0,4506,82822.0,661774.0,1539113.0,0,4506.0,5672.0,9214.0,49437.0,128078.0,0,0,6416.0
770.0,1000,89250.0,614347.0,1470048.0,1000,1344.0,3515.0,20880.0,62444.0,121621.0,0,0,0.0
771.0,832,130843.0,720896.0,1507736.0,0,832.0,8021.0,21831.0,46849.0,128626.0,0,0,10090.0
772.0,344,134942.0,761912.0,1520885.0,1683,2683.0,16858.0,22312.0,65940.0,122273.0,0,0,12951.0
773.0,1339,134942.0,762268.0,1520885.0,1683,7337.0,17160.0,25034.0,69571.0,128865.0,0,0,11956.0
774.0,2398,140048.0,819198.0,1553186.0,2398,4835.0,15289.0,27316.0,72225.0,129473.0,0,7357,19947.0
775.0,646,128082.0,772595.0,1503133.0,646,12290.0,15306.0,26301.0,97873.0,129096.0,0,7192,28801.0
776.0,934,120056.0,675132.0,1517074.0,934,11241.0,16896.0,22697.0,79437.0,129649.0,0,9090,35073.0
777.0,7192,111967.0,732007.0,1480139.0,7192,10747.0,17964.0,30268.0,98422.0,131151.0,0,11049,63960.0
778.0,1898,79758.0,697724.0,1474870.0,0,1898.0,13835.0,21340.0,74735.0,127596.0,0,10943,78286.0
779.0,650,98956.0,784641.0,1408126.0,650,1205.0,6922.0,13238.0,89925.0,115788.0,0,2453,39524.0
780.0,555,95256.0,746327.0,1444245.0,555,1205.0,6271.0,17717.0,64467.0,128426.0,0,3900,52562.0
781.0,353,51878.0,565454.0,1474211.0,0,353.0,2708.0,3263.0,40647.0,131168.0,0,0,0.0
782.0,457,78033.0,507130.0,1510885.0,0,457.0,4320.0,5885.0,54654.0,135299.0,0,0,0.0
783.0,71,100656.0,662291.0,1514226.0,71,3403.0,14219.0,19090.0,56771.0,135424.0,0,0,3862.0
784.0,596,84162.0,681510.0,1525317.0,596,1080.0,5065.0,15605.0,59387.0,129594.0,0,649,25435.0
785.0,484,136849.0,760748.0,1530523.0,484,3643.0,6633.0,25400.0,56370.0,126011.0,0,7953,26606.0
786.0,165,138596.0,774768.0,1574171.0,165,649.0,4060.0,13407.0,58045.0,132533.0,0,8272,32282.0
787.0,417,88219.0,703374.0,1573546.0,417,575.0,2948.0,9871.0,56002.0,152381.0,0,0,13950.0
788.0,232,85002.0,675743.0,1536335.0,232,334.0,5159.0,6770.0,63104.0,114830.0,0,0,12850.0
789.0,131,100034.0,638251.0,1550867.0,0,131.0,958.0,2296.0,41387.0,116603.0,0,3017,18547.0
790.0,102,97203.0,649221.0,1535277.0,102,884.0,6227.0,6385.0,51780.0,118580.0,0,0,3262.0
791.0,188,90850.0,606542.0,1573725.0,188,652.0,1721.0,9244.0,48651.0,113380.0,0,0,3176.0
792.0,57,98432.0,657642.0,1579565.0,57,1358.0,1358.0,9244.0,71201.0,117885.0,0,3017,11156.0
793.0,305,97659.0,660933.0,1592883.0,305,1358.0,1489.0,5067.0,72191.0,116841.0,0,5664,40184.0
794.0,32,98432.0,588814.0,1575511.0,32,1068.0,4375.0,11282.0,70108.0,118460.0,0,3996,40326.0
795.0,674,116018.0,736441.0,1616947.0,674,1068.0,6316.0,11085.0,75987.0,123214.0,0,25603,43635.0
796.0,3017,100755.0,628910.0,1594371.0,0,3017.0,5664.0,20981.0,70151.0,119335.0,0,7434,59101.0
797.0,3965,82063.0,586679.0,1586413.0,0,3965.0,4294.0,18346.0,43818.0,118735.0,0,3017,31672.0
798.0,329,123074.0,710206.0,1607582.0,0,329.0,5226.0,11433.0,50921.0,121872.0,0,3017,39076.0
799.0,158,91087.0,711202.0,1582639.0,158,575.0,575.0,4345.0,52523.0,109332.0,0,0,14209.0
800.0,932,85747.0,629547.0,1528649.0,932,3111.0,3440.0,5576.0,65198.0,146868.0,0,1612,20012.0
801.0,1612,86528.0,665870.0,1539385.0,1612,2544.0,4051.0,6197.0,65237.0,144343.0,0,9153,60942.0
802.0,567,92212.0,609163.0,1544483.0,567,1499.0,4067.0,5007.0,59406.0,127664.0,0,1612,20928.0
803.0,66,46362.0,375046.0,1416767.0,0,66.0,1678.0,2702.0,32591.0,88860.0,0,0,0.0
804.0,343,77731.0,511619.0,1544418.0,343,627.0,1194.0,15746.0,54157.0,132369.0,0,750,11319.0
805.0,284,68961.0,466308.0,1529793.0,284,627.0,1194.0,2841.0,48342.0,127052.0,0,343,9929.0
806.0,10361,102665.0,605544.0,1566890.0,10361,10684.0,11357.0,22060.0,72805.0,123650.0,0,0,0.0
807.0,555,144797.0,757776.0,1678758.0,555,2763.0,13218.0,24952.0,73815.0,116317.0,0,1586,54143.0
808.0,112,144797.0,763090.0,1683404.0,112,3759.0,4704.0,23915.0,76234.0,125744.0,0,28431,52549.0
809.0,1941,135695.0,773588.0,1654075.0,1941,2053.0,6895.0,13169.0,74859.0,138801.0,0,24304,41378.0
810.0,19045,78622.0,588710.0,1613672.0,0,19045.0,21077.0,24110.0,63347.0,128318.0,0,2727,21965.0
811.0,2032,125391.0,719087.0,1669605.0,2032,5065.0,27369.0,35749.0,85928.0,143516.0,0,5846,50366.0
812.0,3033,123312.0,699763.0,1657433.0,3033,5537.0,11714.0,35751.0,89177.0,143489.0,0,4845,49365.0
813.0,1151,145615.0,773989.0,1693913.0,1151,1818.0,9769.0,20814.0,79536.0,139569.0,0,8347,50688.0
814.0,94,154946.0,769097.0,1698190.0,94,4503.0,9217.0,20996.0,83316.0,130429.0,0,0,945.0
815.0,265,138874.0,732865.0,1646940.0,622,5738.0,10946.0,32436.0,84864.0,131981.0,0,579,8321.0
816.0,357,138865.0,742492.0,1640782.0,622,1500.0,7001.0,27195.0,78193.0,131777.0,0,323,24379.0
817.0,323,131005.0,689667.0,1597653.0,323,11861.0,17946.0,22923.0,80517.0,121203.0,0,1378,64914.0
818.0,118,125725.0,683307.0,1613732.0,0,118.0,15653.0,26579.0,82915.0,136528.0,0,0,0.0
819.0,466,126479.0,685512.0,1611539.0,0,466.0,4619.0,25202.0,65392.0,145198.0,0,7403,44736.0
820.0,852,56146.0,428187.0,1521685.0,0,852.0,852.0,12747.0,50363.0,114920.0,0,0,0.0
821.0,1915,89204.0,571046.0,1565052.0,0,1915.0,4893.0,10398.0,55967.0,125955.0,0,0,0.0
822.0,173,54897.0,506684.0,1431592.0,0,173.0,2005.0,9045.0,53118.0,123764.0,0,862,7778.0
823.0,862,108606.0,582663.0,1554503.0,862,5276.0,10846.0,18061.0,81535.0,137248.0,0,3941,21541.0
824.0,1357,117592.0,655775.0,1600009.0,0,1357.0,14615.0,19266.0,89084.0,144753.0,0,5860,40385.0
825.0,175,126079.0,723378.0,1646536.0,175,4503.0,15673.0,28991.0,89331.0,143793.0,0,0,9797.0
826.0,579,155398.0,809011.0,1690236.0,579,4503.0,12430.0,24520.0,87392.0,141235.0,0,265,10748.0
827.0,3390,169513.0,834797.0,1715260.0,3390,6507.0,15817.0,24520.0,87510.0,142544.0,0,5772,27667.0
828.0,853,157579.0,767533.0,1674835.0,853,9162.0,15721.0,26574.0,98416.0,156675.0,0,16477,70667.0
829.0,1151,167266.0,814249.0,1700160.0,1151,5394.0,18514.0,22880.0,93317.0,142099.0,0,8011,29518.0
830.0,472,153992.0,758073.0,1679598.0,472,3990.0,12920.0,20929.0,95950.0,155889.0,0,8236,56564.0
831.0,485,160301.0,766788.0,1688005.0,485,1550.0,9530.0,22546.0,112793.0,155567.0,0,9416,70947.0
832.0,593,163142.0,744528.0,1682242.0,593,1989.0,8118.0,16799.0,110050.0,156157.0,0,8937,87487.0
833.0,120,139518.0,605224.0,1573647.0,120,1474.0,4104.0,6145.0,105917.0,150654.0,0,0,9576.0
834.0,1354,146161.0,638336.0,1600272.0,1354,3171.0,3764.0,11444.0,104200.0,150583.0,0,0,3579.0
835.0,571,164237.0,718038.0,1704308.0,571,4557.0,8489.0,21918.0,112125.0,156660.0,0,8265,90482.0
836.0,340,160345.0,713599.0,1662915.0,913,2588.0,8221.0,27689.0,120411.0,156250.0,0,1629,25864.0
837.0,511,155000.0,695950.0,1650343.0,511,2197.0,12283.0,29663.0,110403.0,152442.0,0,0,14686.0
838.0,773,155443.0,706248.0,1658605.0,773,6254.0,18230.0,28962.0,112086.0,158385.0,0,8975,57828.0
839.0,3768,140521.0,717470.0,1655886.0,3768,7190.0,17174.0,26816.0,111369.0,154128.0,0,17492,126429.0
840.0,1202,120773.0,669676.0,1540653.0,1202,3558.0,12341.0,19770.0,72625.0,150627.0,0,5553,39381.0
841.0,646,140334.0,663219.0,1569485.0,646,5888.0,10651.0,21859.0,59922.0,137015.0,0,0,5790.0
842.0,288,124822.0,665655.0,1560634.0,288,6371.0,12476.0,16626.0,61738.0,135328.0,0,6375,62016.0
843.0,324,114430.0,609741.0,1498206.0,324,970.0,6528.0,14653.0,51502.0,132581.0,0,0,6129.0
844.0,788,40447.0,450950.0,1213246.0,0,0.0,788.0,788.0,19531.0,74027.0,0,0,0.0
845.0,322,63911.0,500077.0,1300447.0,322,789.0,6461.0,10446.0,39733.0,141279.0,0,0,0.0
846.0,467,111431.0,650298.0,1488006.0,467,6095.0,8790.0,14987.0,55383.0,128645.0,0,0,13262.0
847.0,1295,113481.0,651563.0,1504885.0,1295,6590.0,15276.0,17917.0,77793.0,150497.0,0,6375,65488.0
848.0,3391,97555.0,639706.0,1470867.0,3391,6008.0,10249.0,17064.0,77238.0,142841.0,0,0,10466.0
849.0,332,97373.0,634064.0,1441898.0,332,4791.0,8759.0,17562.0,77173.0,142851.0,0,1578,18155.0
850.0,288,76867.0,519990.0,1287396.0,288,4089.0,5113.0,7986.0,61263.0,142274.0,0,0,0.0
851.0,78,83278.0,553297.0,1330293.0,78,698.0,6224.0,9412.0,65282.0,147424.0,0,0,0.0
852.0,235,115651.0,660418.0,1522007.0,235,6831.0,9912.0,19481.0,89181.0,148427.0,0,0,14268.0
853.0,1578,133768.0,715512.0,1799539.0,1578,2466.0,9906.0,22981.0,88767.0,147954.0,0,2861,43408.0
854.0,185,124971.0,682473.0,1673423.0,653,4575.0,10795.0,27782.0,90557.0,159514.0,0,13352,79704.0
855.0,468,124550.0,678210.0,1643906.0,653,3053.0,8302.0,23921.0,90573.0,161714.0,0,11101,60421.0
856.0,822,160536.0,699396.0,1712493.0,822,2997.0,12504.0,24941.0,112412.0,159750.0,0,22204,188054.0
857.0,573,164138.0,716280.0,1670828.0,913,1995.0,7484.0,27658.0,108919.0,156579.0,0,2684,44109.0
858.0,1126,163355.0,700172.0,1702835.0,1126,4564.0,17020.0,20869.0,119574.0,166960.0,0,6823,51083.0
859.0,150,116483.0,636089.0,1539341.0,150,4698.0,7337.0,14445.0,78692.0,159599.0,0,1513,44069.0
860.0,4548,119839.0,608084.0,1500777.0,4548,4698.0,17929.0,22288.0,89764.0,156226.0,0,0,25528.0
861.0,1513,120066.0,619097.0,1547920.0,1513,6427.0,12647.0,33652.0,91212.0,152349.0,0,1276,56683.0
862.0,3788,120653.0,658976.0,1587776.0,3788,9491.0,12014.0,42219.0,101644.0,167324.0,0,2648,48786.0
863.0,1522,161238.0,701854.0,1789589.0,1522,6317.0,15857.0,24339.0,102966.0,166738.0,4031,51589,389340.0
864.0,2668,133129.0,651261.0,1702483.0,2668,10487.0,28568.0,45687.0,95262.0,169524.0,0,21297,78808.0
865.0,390,130750.0,679124.0,1677112.0,390,670.0,12364.0,34035.0,99312.0,173533.0,0,8258,89899.0
866.0,653,128318.0,688065.0,1759837.0,0,653.0,4032.0,31695.0,93870.0,170458.0,0,0,0.0
867.0,280,149261.0,715327.0,1827575.0,280,5579.0,25437.0,30332.0,94974.0,170351.0,0,22180,67594.0
868.0,365,140922.0,704818.0,1805049.0,878,19590.0,23931.0,31390.0,100326.0,192796.0,0,6430,51244.0
869.0,513,123396.0,588266.0,1612581.0,878,19536.0,23278.0,29617.0,93101.0,190087.0,0,6647,45995.0
870.0,14143,135755.0,624229.0,1594365.0,14143,19621.0,26361.0,43951.0,98960.0,218297.0,4031,16242,87850.0
871.0,4031,146820.0,690187.0,1794260.0,4031,24136.0,36078.0,46392.0,100957.0,211434.0,15665,66131,427390.0
872.0,2136,151234.0,665209.0,1918246.0,2136,6167.0,35093.0,42644.0,104429.0,171349.0,0,9519,139610.0
873.0,10592,142166.0,633840.0,1823488.0,0,10592.0,21307.0,53312.0,95634.0,184582.0,0,0,40144.0
874.0,1929,117688.0,531478.0,1571702.0,0,1929.0,1929.0,24219.0,80430.0,141168.0,0,8236,88647.0
875.0,11698,137283.0,547616.0,1717627.0,11698,11752.0,15193.0,28363.0,97235.0,198808.0,0,239,62984.0
876.0,54,161243.0,641714.0,1854531.0,54,13719.0,15804.0,48867.0,100774.0,204518.0,0,1967,66782.0
877.0,178,143605.0,602143.0,1795277.0,178,2012.0,33111.0,40493.0,99909.0,205645.0,0,623,49616.0
878.0,365,146685.0,627094.0,1763326.0,1780,16481.0,37278.0,43498.0,102769.0,206893.0,0,26653,66635.0
879.0,204,140532.0,616822.0,1718934.0,569,17830.0,24172.0,43514.0,93910.0,204767.0,0,30346,98118.0
880.0,213,145322.0,616306.0,1726692.0,213,3474.0,25691.0,43936.0,97517.0,211842.0,0,34761,94713.0
881.0,54,138216.0,643901.0,1751487.0,54,1351.0,18969.0,25562.0,89164.0,193371.0,0,5963,60680.0
882.0,515,138922.0,625609.0,1744327.0,515,1055.0,5765.0,27434.0,86535.0,206607.0,0,4465,66040.0
883.0,300,110874.0,581219.0,1551764.0,0,300.0,558.0,2719.0,67977.0,129460.0,0,0,0.0
884.0,486,124800.0,610333.0,1643174.0,0,486.0,1465.0,5682.0,75394.0,150310.0,0,0,0.0
885.0,760,77609.0,557783.0,1462158.0,0,760.0,1581.0,2946.0,40790.0,177418.0,0,601,17216.0
886.0,513,146350.0,643269.0,1670506.0,513,1578.0,4214.0,9224.0,93905.0,208230.0,0,4549,92827.0
887.0,251,145791.0,626962.0,1736372.0,251,1440.0,4455.0,9325.0,91830.0,199858.0,0,1480,13582.0
888.0,69,126108.0,597394.0,1564279.0,69,3164.0,7288.0,39951.0,94689.0,205406.0,0,22144,69671.0
889.0,676,154920.0,609301.0,1638138.0,676,3400.0,7484.0,12412.0,98434.0,211016.0,0,15251,137965.0
890.0,163,129539.0,579363.0,1653005.0,163,3817.0,9674.0,38706.0,105764.0,209755.0,0,30794,142152.0
891.0,113,126459.0,569425.0,1665700.0,113,4384.0,18644.0,41626.0,99699.0,207366.0,0,28742,115073.0
892.0,1211,142365.0,599866.0,1673719.0,1576,3823.0,32255.0,43612.0,103939.0,215001.0,0,30017,106445.0
893.0,1014,121519.0,517717.0,1693836.0,1014,2577.0,16314.0,35609.0,97367.0,205253.0,0,22617,75284.0
894.0,239,159129.0,591593.0,1769285.0,239,4762.0,21625.0,42297.0,124893.0,209755.0,0,49488,259223.0
895.0,321,194589.0,594191.0,1775267.0,321,4505.0,20537.0,29919.0,152705.0,229898.0,0,51084,354430.0
896.0,2402,220615.0,572560.0,1774760.0,2402,10092.0,12707.0,21807.0,156431.0,228324.0,0,7278,97838.0
897.0,242,213540.0,568831.0,1732944.0,520,10348.0,14612.0,25039.0,163563.0,237027.0,0,15665,176295.0
898.0,278,186332.0,575823.0,1624828.0,722,4682.0,12749.0,18414.0,155934.0,226489.0,0,38478,163014.0
899.0,674,170332.0,595556.0,1710177.0,674,6081.0,10452.0,19103.0,148321.0,225326.0,0,29412,122606.0
900.0,351,147659.0,591501.0,1667516.0,351,2702.0,8376.0,16477.0,101181.0,208022.0,0,32344,141437.0
901.0,138,153231.0,644520.0,1672807.0,138,1626.0,4744.0,11028.0,100492.0,206875.0,0,4864,76076.0
902.0,97,204111.0,620507.0,1653341.0,97,2161.0,7494.0,17138.0,126988.0,225589.0,0,14257,95883.0
903.0,202,164187.0,606683.0,1605626.0,916,4628.0,13683.0,18730.0,137101.0,225023.0,0,12367,102951.0
904.0,436,156637.0,569477.0,1634795.0,638,4490.0,13297.0,19031.0,154575.0,224613.0,0,13018,144910.0
905.0,159,186480.0,575212.0,1645800.0,159,8786.0,15890.0,26693.0,148668.0,258264.0,0,14885,111778.0
906.0,310,202160.0,601760.0,1589570.0,310,3646.0,11597.0,23213.0,132304.0,268792.0,0,19214,157568.0
907.0,94,205483.0,642638.0,1643149.0,94,879.0,5247.0,17180.0,138546.0,254026.0,0,17620,78076.0
908.0,378,191138.0,602747.0,1578712.0,378,1005.0,4696.0,19916.0,113094.0,250070.0,0,12272,67266.0
909.0,223,207958.0,651552.0,1650025.0,223,2391.0,5416.0,19104.0,112335.0,246329.0,0,14239,151334.0
910.0,1141,185720.0,623528.0,1600191.0,1141,3213.0,11081.0,19844.0,117331.0,263524.0,0,13949,68295.0
911.0,598,103405.0,601352.0,1541729.0,0,598.0,3071.0,5085.0,83115.0,239780.0,0,223,15143.0
912.0,578,98395.0,597756.0,1496232.0,0,578.0,2749.0,5274.0,101074.0,228525.0,0,0,0.0
913.0,1030,74096.0,549677.0,1400503.0,1030,1175.0,1753.0,2479.0,88928.0,221322.0,0,0,0.0
914.0,145,150843.0,591565.0,1447663.0,145,1175.0,2158.0,6571.0,160774.0,216771.0,0,0,0.0
915.0,340,176015.0,565567.0,1411050.0,340,2024.0,9705.0,26473.0,177179.0,215159.0,0,0,0.0
916.0,921,172652.0,591146.0,1427618.0,0,921.0,4232.0,12833.0,175247.0,214821.0,0,0,0.0
917.0,669,210620.0,584095.0,1522512.0,669,8852.0,48540.0,79916.0,200604.0,238005.0,0,44324,148166.0
918.0,590,151464.0,568808.0,1517941.0,590,3088.0,7632.0,25787.0,180774.0,235032.0,0,0,54688.0
919.0,62,150534.0,577945.0,1482152.0,0,62.0,2948.0,7458.0,164619.0,215391.0,0,0,0.0
920.0,349,169496.0,603468.0,1568212.0,349,2333.0,5607.0,17672.0,124443.0,263625.0,0,2054,68836.0
921.0,315,174072.0,589621.0,1555835.0,315,3674.0,14203.0,27010.0,132984.0,266750.0,0,19649,103968.0
922.0,528,176810.0,598246.0,1561090.0,528,2066.0,10186.0,16159.0,146424.0,247094.0,0,65161,243516.0
923.0,339,204168.0,585415.0,1592597.0,875,3645.0,17002.0,23564.0,136719.0,263619.0,0,18277,108749.0
924.0,536,183116.0,573432.0,1589325.0,1341,10167.0,17680.0,26094.0,136897.0,273477.0,0,18435,101960.0
925.0,1892,215148.0,570562.0,1718401.0,5537,10240.0,17268.0,32848.0,167913.0,273927.0,3645,34308,343278.0
926.0,3645,219408.0,575131.0,1753153.0,6440,10943.0,20098.0,35205.0,171741.0,276994.0,4998,174537,510758.0
927.0,903,212203.0,559751.0,1687826.0,4548,8319.0,19398.0,34999.0,151689.0,276376.0,3645,82835,393995.0
928.0,146,204545.0,566887.0,1648747.0,403,10869.0,17473.0,71896.0,158828.0,273867.0,257,67810,276212.0
929.0,315,181989.0,544825.0,1595441.0,781,8794.0,19515.0,33656.0,140010.0,275364.0,0,24446,115907.0
930.0,466,184139.0,547289.0,1597524.0,1317,3382.0,19874.0,28720.0,158901.0,266366.0,0,22851,189914.0
931.0,5280,198387.0,570504.0,1597016.0,5280,5416.0,14997.0,43858.0,149923.0,266313.0,0,32444,228161.0
932.0,52,174774.0,537144.0,1572872.0,52,9098.0,17365.0,61871.0,158233.0,265800.0,0,40550,218940.0
933.0,257,186060.0,529846.0,1624558.0,403,4604.0,36227.0,76295.0,161437.0,271103.0,788,67074,296412.0
934.0,642,180885.0,517029.0,1574986.0,991,5520.0,59507.0,79579.0,163307.0,268981.0,349,67039,387492.0
935.0,84,172924.0,526991.0,1552337.0,84,8964.0,24496.0,70616.0,155340.0,268170.0,0,62206,231468.0
936.0,129,187005.0,594684.0,1572340.0,129,7745.0,24017.0,74980.0,159425.0,266879.0,625,65926,323259.0
937.0,457,179111.0,594276.0,1563563.0,457,1678.0,12369.0,36295.0,148586.0,251421.0,0,53762,224465.0
938.0,288,164470.0,565223.0,1512825.0,288,4755.0,13586.0,71550.0,184483.0,248791.0,0,3078,81260.0
939.0,1541,226763.0,617430.0,1616947.0,1541,4948.0,51105.0,79705.0,202116.0,250108.0,0,55158,186749.0
940.0,255,220674.0,626107.0,1593143.0,255,11937.0,55137.0,80469.0,201979.0,238057.0,0,36950,286268.0
941.0,160,214831.0,579327.0,1547952.0,980,42285.0,67985.0,84847.0,201768.0,237437.0,0,60489,277857.0
